order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,price,revenue,region,payment_method,order_month,order_year,customer_id,recency,frequency,monetary,r_score,f_score,m_score,customer_segment
ORD21365,CUST12364,Karan Malhotra,PROD11465,Thermos,Home,4/4/2026,12,6817,81804,East,Debit Card,April    ,2026,CUST15407,1,1,37184,3,3,3,Others
ORD21366,CUST12365,Michael D'Souza,PROD11466,Treadmill,Accessories,4/4/2026,10,5446,54460,North,Credit Card,April    ,2026,CUST3749,1,1,37188,3,3,3,Others
ORD21367,CUST12366,Maria Fernandes,PROD11467,Moisturizer,Skin Care,4/4/2026,3,342,1026,West,Cod,April    ,2026,CUST7096,1,1,37200,3,3,3,Others
ORD21368,CUST12367,Imran Hussain,PROD11468,Board Game,Game,4/4/2026,15,437,6555,South,Upi,April    ,2026,CUST24351,1,1,37205,3,3,3,Others
ORD21369,CUST12368,Deepak Tiwari,PROD11469,Phone Case,Accessories,4/4/2026,7,3031,21217,North,Credit Card,April    ,2026,CUST19433,1,1,37206,3,3,3,Others
ORD21370,CUST12369,Anita Jain,PROD11470,Cushion,Home Decor,4/4/2026,7,3836,26852,East,Debit Card,April    ,2026,CUST11523,1,1,37206,3,3,3,Others
ORD21371,CUST12370,Varun Dhawan,PROD11471,Smartwatch,Accessories,4/4/2026,4,3360,13440,North,Credit Card,April    ,2026,CUST3290,1,1,37216,3,3,3,Others
ORD21372,CUST12371,Akash Chatterjee,PROD11472,Keyboard,Electronics,4/4/2026,3,6035,18105,West,Cod,April    ,2026,CUST10914,1,1,37228,3,3,3,Others
ORD21373,CUST12372,Neha Gupta,PROD11473,Flip Flops,Fashion,4/4/2026,19,6593,125267,South,Upi,April    ,2026,CUST19465,1,1,37230,3,3,3,Others
ORD21374,CUST12373,Simran Kaur,PROD11474,Hoodie,Fashion,4/4/2026,19,6066,115254,North,Credit Card,April    ,2026,CUST7292,1,1,37240,3,3,3,Others
ORD21375,CUST12374,Chris Fernandes,PROD11475,Sunglasses,Accessories,4/4/2026,12,6743,80916,East,Debit Card,April    ,2026,CUST7635,1,1,37240,3,3,3,Others
ORD21376,CUST12375,Samuel Joseph,PROD11476,Wardrobe,Furniture,4/4/2026,1,6458,6458,North,Credit Card,April    ,2026,CUST9554,1,1,37240,3,3,3,Others
ORD21377,CUST12376,Faizan Ansari,PROD11477,Toaster,Electronics,4/4/2026,4,1123,4492,West,Cod,April    ,2026,CUST9636,1,1,37247,3,3,3,Others
ORD21378,CUST12377,Kavita Shukla,PROD11478,Marker,Stationary,4/4/2026,19,9212,175028,South,Upi,April    ,2026,CUST12999,1,1,37248,3,3,3,Others
ORD21379,CUST12378,Nitin Bansal,PROD11479,Shampoo,Skin Care,4/4/2026,15,4587,68805,North,Credit Card,April    ,2026,CUST13598,1,1,37248,3,3,3,Others
ORD21380,CUST12379,Tanya Sharma,PROD11480,Bluetooth Headphones,Electronics,4/4/2026,9,7275,65475,East,Debit Card,April    ,2026,CUST12674,1,1,37254,3,3,3,Others
ORD21381,CUST12380,Priyanshu Singh,PROD11481,Mouse,Electronics,4/4/2026,14,5514,77196,North,Credit Card,April    ,2026,CUST25312,1,1,37254,3,3,3,Others
ORD21382,CUST12381,Rohit Kumar,PROD11482,Heels,Fashion,4/4/2026,1,2518,2518,West,Cod,April    ,2026,CUST15476,1,1,37265,3,3,3,Others
ORD21383,CUST12382,Gurpreet Singh,PROD11483,Sweater,Fashion,4/4/2026,13,4752,61776,South,Upi,April    ,2026,CUST18870,1,1,37269,3,3,3,Others
ORD21384,CUST12383,Anthony Rodrigues,PROD11484,Cap,Fashion,4/4/2026,2,4853,9706,North,Credit Card,April    ,2026,CUST2722,1,1,37270,3,3,3,Others
ORD21385,CUST12384,Yash Thakur,PROD11485,Study Table,Furniture,4/4/2026,1,8047,8047,East,Debit Card,April    ,2026,CUST20568,1,1,37280,3,3,3,Others
ORD21386,CUST12385,Sana Khan,PROD11486,Induction Cooktop,Electronics,4/4/2026,9,2019,18171,North,Credit Card,April    ,2026,CUST8316,1,1,37301,3,3,3,Others
ORD21387,CUST12386,Mukesh Chauhan,PROD11487,Marker,Stationary,4/4/2026,9,7767,69903,West,Cod,April    ,2026,CUST6349,1,1,37312,3,3,3,Others
ORD21388,CUST12387,Komal Arora,PROD11488,Diary,Stationary,4/4/2026,12,3690,44280,South,Upi,April    ,2026,CUST25151,1,1,37320,3,3,3,Others
ORD21389,CUST12388,Yash Thakur,PROD11489,Bluetooth Headphones,Electronics,4/4/2026,14,2597,36358,North,Credit Card,April    ,2026,CUST23270,1,1,37320,3,3,3,Others
ORD21390,CUST12389,Nikita Sharma,PROD11490,Heels,Fashion,4/4/2026,18,9167,165006,East,Debit Card,April    ,2026,CUST12121,1,1,37331,3,3,3,Others
ORD21391,CUST12390,Anjali Mehta,PROD11491,Hair Oil,Skin Care,4/4/2026,4,2065,8260,North,Credit Card,April    ,2026,CUST9879,1,1,37350,3,3,3,Others
ORD21392,CUST12391,Manpreet Kaur,PROD11492,Wireless Earbuds,Electronics,4/4/2026,7,1301,9107,West,Cod,April    ,2026,CUST9893,1,1,37360,3,3,3,Others
ORD21393,CUST12392,Kevin D'Costa,PROD11493,Monitor,Electronics,4/4/2026,1,3810,3810,South,Upi,April    ,2026,CUST11106,1,1,37360,3,3,3,Others
ORD21394,CUST12393,Chris Fernandes,PROD11494,Boots,Fashion,4/4/2026,11,3377,37147,North,Credit Card,April    ,2026,CUST9424,1,1,37364,3,3,3,Others
ORD21395,CUST12394,Ayesha Siddiqui,PROD11495,Kurta,Fashion,4/4/2026,14,5185,72590,East,Debit Card,April    ,2026,CUST13241,1,1,37366,3,3,3,Others
ORD21396,CUST12395,Rekha Pandey,PROD11496,Sandals,Fashion,4/4/2026,8,4267,34136,North,Credit Card,April    ,2026,CUST17520,1,1,37368,3,3,3,Others
ORD21397,CUST12396,Bharath Gaur,PROD11497,Printer,Electronics,4/4/2026,6,8975,53850,West,Cod,April    ,2026,CUST20932,1,1,37395,3,3,3,Others
ORD21398,CUST12397,Megha Saxena,PROD11498,Saree,Fashion,4/4/2026,15,9678,145170,South,Upi,April    ,2026,CUST5346,1,1,37400,3,3,3,Others
ORD21399,CUST12398,Vikram Patel,PROD11499,Coffee Maker,Electronics,4/4/2026,5,2674,13370,North,Credit Card,April    ,2026,CUST23109,1,1,37404,3,3,3,Others
ORD21400,CUST12399,Harpreet Singh,PROD11500,File Folder,Stationary,4/4/2026,8,5885,47080,East,Debit Card,April    ,2026,CUST16728,1,1,37422,3,3,3,Others
ORD21401,CUST12400,Paul Joseph,PROD11501,Laptop,Electronics,4/4/2026,8,5190,41520,North,Credit Card,April    ,2026,CUST4154,1,1,37432,3,3,3,Others
ORD21402,CUST12401,Pooja Joshi,PROD11502,Shoes,Fashion,4/4/2026,12,573,6876,West,Cod,April    ,2026,CUST13010,1,1,37440,3,3,3,Others
ORD21403,CUST12402,Jasleen Kaur,PROD11503,Phone,Electronics,4/4/2026,17,3570,60690,South,Upi,April    ,2026,CUST18435,1,1,37448,3,3,3,Others
ORD21404,CUST12403,Rahul Sharma,PROD11504,Headphones,Electronics,4/4/2026,6,2543,15258,North,Credit Card,April    ,2026,CUST3800,1,1,37449,3,3,3,Others
ORD21405,CUST12404,Priya Verma,PROD11505,Desk,Furniture,4/4/2026,10,6336,63360,East,Debit Card,April    ,2026,CUST8395,1,1,37453,3,3,3,Others
ORD21406,CUST12405,Amit Singh,PROD11506,Laptop,Electronics,4/4/2026,4,9574,38296,North,Credit Card,April    ,2026,CUST7228,1,1,37455,3,3,3,Others
ORD21407,CUST12406,Rahul Sharma,PROD11507,Dslr Camera,Electronics,4/4/2026,16,1947,31152,West,Cod,April    ,2026,CUST2190,1,1,37456,3,3,3,Others
ORD21408,CUST12407,Neha Gupta,PROD11508,Running Shoes,Fashion,4/4/2026,8,6607,52856,South,Upi,April    ,2026,CUST20178,1,1,37458,3,3,3,Others
ORD21409,CUST12408,Rahul Sharma,PROD11509,T-Shirt,Fashion,4/4/2026,15,4558,68370,North,Credit Card,April    ,2026,CUST24759,1,1,37460,3,3,3,Others
ORD21410,CUST12409,Arjun Reddy,PROD11510,Handbag,Accessories,4/4/2026,19,3396,64524,East,Debit Card,April    ,2026,CUST14403,1,1,37460,3,3,3,Others
ORD21411,CUST12410,John Mathew,PROD11511,Dining Table,Furniture,4/4/2026,3,4908,14724,North,Credit Card,April    ,2026,CUST21551,1,1,37460,3,3,3,Others
ORD21412,CUST12411,Daniel George,PROD11512,Coffee Maker,Electronics,4/4/2026,11,4045,44495,West,Cod,April    ,2026,CUST24681,1,1,37468,3,3,3,Others
ORD21413,CUST12412,Ali Khan,PROD11513,Table Lamp,Home Decor,4/4/2026,3,7181,21543,South,Upi,April    ,2026,CUST25947,1,1,37475,3,3,3,Others
ORD21414,CUST12413,Rajesh Yadav,PROD11514,Notebook,Stationary,4/4/2026,15,7530,112950,North,Credit Card,April    ,2026,CUST12588,1,1,37477,3,3,3,Others
ORD21415,CUST12414,Ramesh Gupta,PROD11515,Water Bottle,Accessories,4/4/2026,15,2428,36420,East,Debit Card,April    ,2026,CUST13103,1,1,37480,3,3,3,Others
ORD21416,CUST12415,Harsh Vardhan,PROD11516,Gym Dumbbells,Accessories,4/4/2026,10,2557,25570,North,Credit Card,April    ,2026,CUST4799,1,1,37485,3,3,3,Others
ORD21417,CUST12416,Aditya Roy,PROD11517,Perfume,Accessories,4/4/2026,11,8206,90266,West,Cod,April    ,2026,CUST15350,1,1,37500,3,3,3,Others
ORD21418,CUST12417,Priya Verma,PROD11518,Toy Car,Toy,4/4/2026,8,1088,8704,South,Upi,April    ,2026,CUST6627,1,1,37520,3,3,3,Others
ORD21419,CUST12418,Sneha Iyer,PROD11519,Mobile Charger,Electronics,4/4/2026,2,650,1300,North,Credit Card,April    ,2026,CUST24874,1,1,37520,3,3,3,Others
ORD21420,CUST12419,David Thomas,PROD11520,Curtains,Home Decor,4/4/2026,11,5409,59499,East,Debit Card,April    ,2026,CUST16724,1,1,37520,3,3,3,Others
ORD21421,CUST12420,Rachel D'Silva,PROD11521,Smartphone,Electronics,4/4/2026,1,2770,2770,North,Credit Card,April    ,2026,CUST3344,1,1,37524,3,3,3,Others
ORD21422,CUST12421,Omar Sheikh,PROD11522,Webcam,Electronics,4/4/2026,2,3117,6234,West,Cod,April    ,2026,CUST17117,1,1,37530,3,3,3,Others
ORD21423,CUST12422,Sunita Mishra,PROD11523,Sneakers,Fashion,4/4/2026,17,5849,99433,South,Upi,April    ,2026,CUST18901,1,1,37534,3,3,3,Others
ORD21424,CUST12423,Suresh Agarwal,PROD11524,Shirt,Fashion,4/4/2026,9,4044,36396,North,Credit Card,April    ,2026,CUST7640,1,1,37535,3,3,3,Others
ORD21425,CUST12424,Ritika Kapoor,PROD11525,Backpack,Accessories,4/4/2026,6,7188,43128,East,Debit Card,April    ,2026,CUST14690,1,1,37540,3,3,3,Others
ORD21426,CUST12425,Shruti Das,PROD11526,Office Chair,Home Decor,4/4/2026,8,8597,68776,North,Credit Card,April    ,2026,CUST20029,1,1,37540,3,3,3,Others
ORD21427,CUST12426,Amit Singh,PROD11527,Blender,Electronics,4/4/2026,1,546,546,West,Cod,April    ,2026,CUST17822,1,1,37540,3,3,3,Others
ORD21428,CUST12427,Karan Malhotra,PROD11528,Ceiling Light,Electronics,4/4/2026,15,1658,24870,South,Upi,April    ,2026,CUST4024,1,1,37541,3,3,3,Others
ORD21429,CUST12428,Michael D'Souza,PROD11529,Pen,Stationary,4/4/2026,14,5855,81970,North,Credit Card,April    ,2026,CUST23186,1,1,37555,3,3,3,Others
ORD21430,CUST12429,Maria Fernandes,PROD11530,Lunch Box,Home ,4/4/2026,7,5570,38990,East,Debit Card,April    ,2026,CUST9806,1,1,37557,3,3,3,Others
ORD21431,CUST12430,Imran Hussain,PROD11531,Yoga Mat,Accessories,4/4/2026,3,6983,20949,North,Credit Card,April    ,2026,CUST23246,1,1,37560,3,3,3,Others
ORD21432,CUST12431,Deepak Tiwari,PROD11532,Deodorant,Accessories,4/4/2026,12,461,5532,West,Cod,April    ,2026,CUST6199,1,1,37560,3,3,3,Others
ORD21433,CUST12432,Anita Jain,PROD11533,Teddy Bear,Toy,4/4/2026,20,8204,164080,South,Upi,April    ,2026,CUST9445,1,1,37560,3,3,3,Others
ORD21434,CUST12433,Varun Dhawan,PROD11534,Laptop Bag,Accessories,4/4/2026,5,7322,36610,North,Credit Card,April    ,2026,CUST8065,1,1,37568,3,3,3,Others
ORD21435,CUST12434,Akash Chatterjee,PROD11535,Bedsheet,Home Decor,4/4/2026,9,9212,82908,East,Debit Card,April    ,2026,CUST15415,1,1,37576,3,3,3,Others
ORD21436,CUST12435,Neha Gupta,PROD11536,Tablet,Electronics,4/4/2026,4,7313,29252,North,Credit Card,April    ,2026,CUST11909,1,1,37576,3,3,3,Others
ORD21437,CUST12436,Simran Kaur,PROD11537,Power Bank,Electronics,4/4/2026,2,9812,19624,West,Cod,April    ,2026,CUST19718,1,1,37584,3,3,3,Others
ORD21438,CUST12437,Chris Fernandes,PROD11538,Formal Shoes,Fashion,4/4/2026,12,5224,62688,South,Upi,April    ,2026,CUST20445,1,1,37601,3,3,3,Others
ORD21439,CUST12438,Samuel Joseph,PROD11539,Jeans,Fashion,4/4/2026,9,7751,69759,North,Credit Card,April    ,2026,CUST7005,1,1,37608,3,3,3,Others
ORD21440,CUST12439,Faizan Ansari,PROD11540,Wallet,Accessories,4/4/2026,13,2575,33475,East,Debit Card,April    ,2026,CUST4577,1,1,37608,3,3,3,Others
ORD21441,CUST12440,Kavita Shukla,PROD11541,Sofa,Furniture,4/4/2026,4,2878,11512,North,Credit Card,April    ,2026,CUST16998,1,1,37620,3,3,3,Others
ORD21442,CUST12441,Nitin Bansal,PROD11542,Microwave Oven,Home,4/4/2026,4,8129,32516,West,Cod,April    ,2026,CUST17906,1,1,37624,3,3,3,Others
ORD21443,CUST12442,Tanya Sharma,PROD11543,Floor Lamp,Home Decor,4/4/2026,18,9351,168318,South,Upi,April    ,2026,CUST4282,1,1,37629,3,3,3,Others
ORD21444,CUST12443,Priyanshu Singh,PROD11544,Pencil,Stationary,4/4/2026,10,3288,32880,North,Credit Card,April    ,2026,CUST23027,1,1,37648,3,3,3,Others
ORD21445,CUST12444,Rohit Kumar,PROD11545,Travel Mug,Accessories,4/4/2026,4,5117,20468,East,Debit Card,April    ,2026,CUST23685,1,1,37648,3,3,3,Others
ORD21446,CUST12445,Gurpreet Singh,PROD11546,Skipping Rope,Accessories,4/4/2026,18,1700,30600,North,Credit Card,April    ,2026,CUST25444,1,1,37655,3,3,3,Others
ORD21447,CUST12446,Anthony Rodrigues,PROD11547,Face Wash,Skin Care,4/4/2026,9,3840,34560,West,Cod,April    ,2026,CUST15030,1,1,37656,3,3,3,Others
ORD21448,CUST12447,Yash Thakur,PROD11548,Puzzle Game,Game,4/4/2026,13,740,9620,South,Upi,April    ,2026,CUST7353,1,1,37660,3,3,3,Others
ORD21449,CUST12448,Sana Khan,PROD11549,Screen Protector,Electronics,4/4/2026,11,1226,13486,North,Credit Card,April    ,2026,CUST17561,1,1,37664,3,3,3,Others
ORD21450,CUST12449,Mukesh Chauhan,PROD11550,Pillow,Home Decor,4/4/2026,11,4020,44220,East,Debit Card,April    ,2026,CUST4917,1,1,37668,3,3,3,Others
ORD21451,CUST12450,Komal Arora,PROD11551,Gaming Console,Electronics,4/4/2026,4,4059,16236,North,Credit Card,April    ,2026,CUST5429,1,1,37674,3,3,3,Others
ORD21452,CUST12451,Yash Thakur,PROD11552,Usb Cable,Electronics,4/4/2026,15,1727,25905,West,Cod,April    ,2026,CUST12887,1,1,37674,3,3,3,Others
ORD21453,CUST12452,Nikita Sharma,PROD11553,Sandals,Fashion,4/4/2026,4,7965,31860,South,Upi,April    ,2026,CUST14840,1,1,37675,3,3,3,Others
ORD21454,CUST12453,Anjali Mehta,PROD11554,Jacket,Fashion,4/4/2026,8,1111,8888,North,Credit Card,April    ,2026,CUST11303,1,1,37675,3,3,3,Others
ORD21455,CUST12454,Manpreet Kaur,PROD11555,Belt,Accessories,4/4/2026,11,5052,55572,East,Debit Card,April    ,2026,CUST17773,1,1,37680,3,3,3,Others
ORD21456,CUST12455,Kevin D'Costa,PROD11556,Set Bed,Home Decor,4/4/2026,12,2058,24696,North,Credit Card,April    ,2026,CUST18963,1,1,37692,3,3,3,Others
ORD21457,CUST12456,Chris Fernandes,PROD11557,Electric Kettle,Electronics,4/4/2026,1,8925,8925,West,Cod,April    ,2026,CUST18174,1,1,37696,3,3,3,Others
ORD21458,CUST12457,Ayesha Siddiqui,PROD11558,Led Bulb,Electronics,4/4/2026,19,5257,99883,South,Upi,April    ,2026,CUST21543,1,1,37702,3,3,3,Others
ORD21459,CUST12458,Rekha Pandey,PROD11559,Eraser,Stationary,4/4/2026,1,8837,8837,North,Credit Card,April    ,2026,CUST7526,1,1,37704,3,3,3,Others
ORD21460,CUST12459,Bharath Gaur,PROD11560,Thermos,Home,4/4/2026,10,9527,95270,East,Debit Card,April    ,2026,CUST3578,1,1,37705,3,3,3,Others
ORD21461,CUST12460,Megha Saxena,PROD11561,Treadmill,Accessories,4/4/2026,16,2845,45520,North,Credit Card,April    ,2026,CUST4535,1,1,37710,3,3,3,Others
ORD21462,CUST12461,Vikram Patel,PROD11562,Moisturizer,Skin Care,4/4/2026,5,6618,33090,West,Cod,April    ,2026,CUST12489,1,1,37710,3,3,3,Others
ORD21463,CUST12462,Harpreet Singh,PROD11563,Board Game,Game,4/4/2026,19,3435,65265,South,Upi,April    ,2026,CUST19446,1,1,37719,3,3,3,Others
ORD21464,CUST12463,Paul Joseph,PROD11564,Phone Case,Accessories,4/4/2026,7,4047,28329,North,Credit Card,April    ,2026,CUST17292,1,1,37725,3,3,3,Others
ORD21465,CUST12464,Pooja Joshi,PROD11565,Cushion,Home Decor,4/4/2026,11,8171,89881,East,Debit Card,April    ,2026,CUST19473,1,1,37730,3,3,3,Others
ORD21466,CUST12465,Jasleen Kaur,PROD11566,Smartwatch,Accessories,4/4/2026,6,8580,51480,North,Credit Card,April    ,2026,CUST23205,1,1,37735,3,3,3,Others
ORD21467,CUST12466,Rahul Sharma,PROD11567,Keyboard,Electronics,4/4/2026,8,1079,8632,West,Cod,April    ,2026,CUST9565,1,1,37740,3,3,3,Others
ORD21468,CUST12467,Priya Verma,PROD11568,Flip Flops,Fashion,4/4/2026,12,7160,85920,South,Upi,April    ,2026,CUST23784,1,1,37746,3,3,3,Others
ORD21469,CUST12468,Amit Singh,PROD11569,Hoodie,Fashion,4/4/2026,2,1758,3516,North,Credit Card,April    ,2026,CUST21529,1,1,37748,3,3,3,Others
ORD21470,CUST12469,Rahul Sharma,PROD11570,Sunglasses,Accessories,4/4/2026,3,2554,7662,East,Debit Card,April    ,2026,CUST8251,1,1,37752,3,3,3,Others
ORD21471,CUST12470,Neha Gupta,PROD11571,Wardrobe,Furniture,4/4/2026,20,1218,24360,North,Credit Card,April    ,2026,CUST6346,1,1,37752,3,3,3,Others
ORD21472,CUST12471,Rahul Sharma,PROD11572,Toaster,Electronics,4/4/2026,6,7456,44736,West,Cod,April    ,2026,CUST5203,1,1,37760,3,3,3,Others
ORD21473,CUST12472,Arjun Reddy,PROD11573,Marker,Stationary,4/4/2026,10,5883,58830,South,Upi,April    ,2026,CUST23085,1,1,37760,3,3,3,Others
ORD21474,CUST12473,John Mathew,PROD11574,Shampoo,Skin Care,4/4/2026,2,2149,4298,North,Credit Card,April    ,2026,CUST23856,1,1,37764,3,3,3,Others
ORD21475,CUST12474,Daniel George,PROD11575,Bluetooth Headphones,Electronics,4/4/2026,2,3758,7516,East,Debit Card,April    ,2026,CUST20117,1,1,37764,3,3,3,Others
ORD21476,CUST12475,Ali Khan,PROD11576,Mouse,Electronics,4/4/2026,13,8740,113620,North,Credit Card,April    ,2026,CUST2427,1,1,37764,3,3,3,Others
ORD21477,CUST12476,Rajesh Yadav,PROD11577,Heels,Fashion,4/4/2026,18,8540,153720,West,Cod,April    ,2026,CUST13065,1,1,37768,3,3,3,Others
ORD21478,CUST12477,Ramesh Gupta,PROD11578,Sweater,Fashion,4/4/2026,11,3920,43120,South,Upi,April    ,2026,CUST18501,1,1,37768,3,3,3,Others
ORD21479,CUST12478,Harsh Vardhan,PROD11579,Cap,Fashion,4/4/2026,5,1539,7695,North,Credit Card,April    ,2026,CUST4390,1,1,37780,3,3,3,Others
ORD21480,CUST12479,Aditya Roy,PROD11580,Study Table,Furniture,4/4/2026,11,6352,69872,East,Debit Card,April    ,2026,CUST21628,1,1,37784,3,3,3,Others
ORD21481,CUST12480,Priya Verma,PROD11581,Induction Cooktop,Electronics,4/4/2026,15,8617,129255,North,Credit Card,April    ,2026,CUST7441,1,1,37785,3,3,3,Others
ORD21482,CUST12481,Sneha Iyer,PROD11582,Marker,Stationary,4/4/2026,19,9975,189525,West,Cod,April    ,2026,CUST6065,1,1,37786,3,3,3,Others
ORD21483,CUST12482,David Thomas,PROD11583,Diary,Stationary,4/4/2026,7,9596,67172,South,Upi,April    ,2026,CUST25207,1,1,37786,3,3,3,Others
ORD21484,CUST12483,Rachel D'Silva,PROD11584,Bluetooth Headphones,Electronics,4/4/2026,10,270,2700,North,Credit Card,April    ,2026,CUST14660,1,1,37800,3,3,3,Others
ORD21485,CUST12484,Omar Sheikh,PROD11585,Heels,Fashion,4/4/2026,16,7489,119824,East,Debit Card,April    ,2026,CUST13531,1,1,37800,3,3,3,Others
ORD21486,CUST12485,Sunita Mishra,PROD11586,Hair Oil,Skin Care,4/4/2026,4,4529,18116,North,Credit Card,April    ,2026,CUST24480,1,1,37800,3,3,3,Others
ORD21487,CUST12486,Suresh Agarwal,PROD11587,Wireless Earbuds,Electronics,4/4/2026,12,4522,54264,West,Cod,April    ,2026,CUST7123,1,1,37812,3,3,3,Others
ORD21488,CUST12487,Ritika Kapoor,PROD11588,Monitor,Electronics,4/4/2026,19,5167,98173,South,Upi,April    ,2026,CUST21707,1,1,37817,3,3,3,Others
ORD21489,CUST12488,Shruti Das,PROD11589,Boots,Fashion,4/4/2026,17,1765,30005,North,Credit Card,April    ,2026,CUST3384,1,1,37824,3,3,3,Others
ORD21490,CUST12489,Amit Singh,PROD11590,Kurta,Fashion,4/4/2026,6,6285,37710,East,Debit Card,April    ,2026,CUST11617,1,1,37829,3,3,3,Others
ORD21491,CUST12490,Karan Malhotra,PROD11591,Sandals,Fashion,4/4/2026,17,9933,168861,North,Credit Card,April    ,2026,CUST13395,1,1,37830,3,3,3,Others
ORD21492,CUST12491,Michael D'Souza,PROD11592,Printer,Electronics,4/4/2026,20,5476,109520,West,Cod,April    ,2026,CUST4705,1,1,37840,3,3,3,Others
ORD21493,CUST12492,Maria Fernandes,PROD11593,Saree,Fashion,4/4/2026,12,6522,78264,South,Upi,April    ,2026,CUST24901,1,1,37842,3,3,3,Others
ORD21494,CUST12493,Imran Hussain,PROD11594,Coffee Maker,Electronics,4/4/2026,13,9965,129545,North,Credit Card,April    ,2026,CUST12010,1,1,37845,3,3,3,Others
ORD21495,CUST12494,Deepak Tiwari,PROD11595,File Folder,Stationary,4/4/2026,17,5621,95557,East,Debit Card,April    ,2026,CUST25847,1,1,37848,3,3,3,Others
ORD21496,CUST12495,Anita Jain,PROD11596,Laptop,Electronics,4/4/2026,4,3142,12568,North,Credit Card,April    ,2026,CUST25276,1,1,37848,3,3,3,Others
ORD21497,CUST12496,Varun Dhawan,PROD11597,Shoes,Fashion,4/4/2026,3,5246,15738,West,Cod,April    ,2026,CUST20469,1,1,37848,3,3,3,Others
ORD21498,CUST12497,Akash Chatterjee,PROD11598,Phone,Electronics,4/4/2026,17,2634,44778,South,Upi,April    ,2026,CUST18953,1,1,37849,3,3,3,Others
ORD21499,CUST12498,Neha Gupta,PROD11599,Headphones,Electronics,4/4/2026,14,9543,133602,North,Credit Card,April    ,2026,CUST17705,1,1,37856,3,3,3,Others
ORD21500,CUST12499,Simran Kaur,PROD11600,Desk,Furniture,4/4/2026,4,2744,10976,East,Debit Card,April    ,2026,CUST20685,1,1,37859,3,3,3,Others
ORD21501,CUST12500,Chris Fernandes,PROD11601,Laptop,Electronics,4/4/2026,15,1546,23190,North,Credit Card,April    ,2026,CUST20206,1,1,37860,3,3,3,Others
ORD21502,CUST12501,Samuel Joseph,PROD11602,Dslr Camera,Electronics,4/4/2026,12,9318,111816,West,Cod,April    ,2026,CUST17793,1,1,37863,3,3,3,Others
ORD21503,CUST12502,Faizan Ansari,PROD11603,Running Shoes,Fashion,4/4/2026,13,3465,45045,South,Upi,April    ,2026,CUST17090,1,1,37868,3,3,3,Others
ORD21504,CUST12503,Kavita Shukla,PROD11604,T-Shirt,Fashion,4/4/2026,2,1546,3092,North,Credit Card,April    ,2026,CUST12803,1,1,37872,3,3,3,Others
ORD21505,CUST12504,Nitin Bansal,PROD11605,Handbag,Accessories,4/4/2026,15,7622,114330,East,Debit Card,April    ,2026,CUST11316,1,1,37872,3,3,3,Others
ORD21506,CUST12505,Tanya Sharma,PROD11606,Dining Table,Furniture,4/4/2026,3,8108,24324,North,Credit Card,April    ,2026,CUST22963,1,1,37875,3,3,3,Others
ORD21507,CUST12506,Priyanshu Singh,PROD11607,Coffee Maker,Electronics,4/4/2026,15,4124,61860,West,Cod,April    ,2026,CUST15805,1,1,37876,3,3,3,Others
ORD21508,CUST12507,Rohit Kumar,PROD11608,Table Lamp,Home Decor,4/4/2026,14,8898,124572,South,Upi,April    ,2026,CUST23512,1,1,37880,3,3,3,Others
ORD21509,CUST12508,Gurpreet Singh,PROD11609,Notebook,Stationary,4/4/2026,7,8447,59129,North,Credit Card,April    ,2026,CUST8729,1,1,37882,3,3,3,Others
ORD21510,CUST12509,Anthony Rodrigues,PROD11610,Water Bottle,Accessories,4/4/2026,7,8123,56861,East,Debit Card,April    ,2026,CUST8372,1,1,37884,3,3,3,Others
ORD21511,CUST12510,Yash Thakur,PROD11611,Gym Dumbbells,Accessories,4/4/2026,16,7999,127984,North,Credit Card,April    ,2026,CUST14373,1,1,37885,3,3,3,Others
ORD21512,CUST12511,Sana Khan,PROD11612,Perfume,Accessories,4/4/2026,13,2512,32656,West,Cod,April    ,2026,CUST5483,1,1,37890,3,3,3,Others
ORD21513,CUST12512,Mukesh Chauhan,PROD11613,Toy Car,Toy,4/4/2026,7,1675,11725,South,Upi,April    ,2026,CUST26435,1,1,37895,3,3,3,Others
ORD21514,CUST12513,Komal Arora,PROD11614,Mobile Charger,Electronics,4/4/2026,20,1914,38280,North,Credit Card,April    ,2026,CUST21926,1,1,37904,3,3,3,Others
ORD21515,CUST12514,Yash Thakur,PROD11615,Curtains,Home Decor,4/4/2026,10,4569,45690,East,Debit Card,April    ,2026,CUST7196,1,1,37905,3,3,3,Others
