order_id,customer_id,customer_name,product_id,product_name,category,order_date,quantity,price,revenue,region,payment_method,order_month,order_year
ORD23205,CUST14204,Kavita Shukla,PROD13305,File Folder,Stationary,2026-04-04,16,1445.00,23120.00,East,Debit Card,April    ,2026
ORD23206,CUST14205,Nitin Bansal,PROD13306,Laptop,Electronics,2026-04-04,7,4775.00,33425.00,North,Credit Card,April    ,2026
ORD23207,CUST14206,Tanya Sharma,PROD13307,Shoes,Fashion,2026-04-04,7,4398.00,30786.00,West,Cod,April    ,2026
ORD23208,CUST14207,Priyanshu Singh,PROD13308,Phone,Electronics,2026-04-04,16,5017.00,80272.00,South,Upi,April    ,2026
ORD23209,CUST14208,Rohit Kumar,PROD13309,Headphones,Electronics,2026-04-04,19,1151.00,21869.00,North,Credit Card,April    ,2026
ORD23210,CUST14209,Gurpreet Singh,PROD13310,Desk,Furniture,2026-04-04,8,2156.00,17248.00,East,Debit Card,April    ,2026
ORD23211,CUST14210,Anthony Rodrigues,PROD13311,Laptop,Electronics,2026-04-04,19,5302.00,100738.00,North,Credit Card,April    ,2026
ORD23212,CUST14211,Yash Thakur,PROD13312,Dslr Camera,Electronics,2026-04-04,9,8246.00,74214.00,West,Cod,April    ,2026
ORD23213,CUST14212,Sana Khan,PROD13313,Running Shoes,Fashion,2026-04-04,11,4686.00,51546.00,South,Upi,April    ,2026
ORD23214,CUST14213,Mukesh Chauhan,PROD13314,T-Shirt,Fashion,2026-04-04,7,9568.00,66976.00,North,Credit Card,April    ,2026
ORD23215,CUST14214,Komal Arora,PROD13315,Handbag,Accessories,2026-04-04,9,5399.00,48591.00,East,Debit Card,April    ,2026
ORD23216,CUST14215,Yash Thakur,PROD13316,Dining Table,Furniture,2026-04-04,13,7624.00,99112.00,North,Credit Card,April    ,2026
ORD23217,CUST14216,Nikita Sharma,PROD13317,Coffee Maker,Electronics,2026-04-04,17,9930.00,168810.00,West,Cod,April    ,2026
ORD23218,CUST14217,Anjali Mehta,PROD13318,Table Lamp,Home Decor,2026-04-04,12,2846.00,34152.00,South,Upi,April    ,2026
ORD23219,CUST14218,Manpreet Kaur,PROD13319,Notebook,Stationary,2026-04-04,16,5497.00,87952.00,North,Credit Card,April    ,2026
ORD23220,CUST14219,Kevin D'Costa,PROD13320,Water Bottle,Accessories,2026-04-04,15,3801.00,57015.00,East,Debit Card,April    ,2026
ORD23221,CUST14220,Chris Fernandes,PROD13321,Gym Dumbbells,Accessories,2026-04-04,6,9206.00,55236.00,North,Credit Card,April    ,2026
ORD23222,CUST14221,Ayesha Siddiqui,PROD13322,Perfume,Accessories,2026-04-04,1,2134.00,2134.00,West,Cod,April    ,2026
ORD23223,CUST14222,Rekha Pandey,PROD13323,Toy Car,Toy,2026-04-04,13,3579.00,46527.00,South,Upi,April    ,2026
ORD23224,CUST14223,Bharath Gaur,PROD13324,Mobile Charger,Electronics,2026-04-04,19,4697.00,89243.00,North,Credit Card,April    ,2026
ORD23225,CUST14224,Megha Saxena,PROD13325,Curtains,Home Decor,2026-04-04,11,7568.00,83248.00,East,Debit Card,April    ,2026
ORD23226,CUST14225,Vikram Patel,PROD13326,Smartphone,Electronics,2026-04-04,6,7086.00,42516.00,North,Credit Card,April    ,2026
ORD23227,CUST14226,Harpreet Singh,PROD13327,Webcam,Electronics,2026-04-04,8,3509.00,28072.00,West,Cod,April    ,2026
ORD23228,CUST14227,Paul Joseph,PROD13328,Sneakers,Fashion,2026-04-04,6,1983.00,11898.00,South,Upi,April    ,2026
ORD23229,CUST14228,Pooja Joshi,PROD13329,Shirt,Fashion,2026-04-04,3,1202.00,3606.00,North,Credit Card,April    ,2026
ORD23230,CUST14229,Jasleen Kaur,PROD13330,Backpack,Accessories,2026-04-04,8,2592.00,20736.00,East,Debit Card,April    ,2026
ORD23231,CUST14230,Rahul Sharma,PROD13331,Office Chair,Home Decor,2026-04-04,14,1153.00,16142.00,North,Credit Card,April    ,2026
ORD23232,CUST14231,Priya Verma,PROD13332,Blender,Electronics,2026-04-04,4,6040.00,24160.00,West,Cod,April    ,2026
ORD23233,CUST14232,Amit Singh,PROD13333,Ceiling Light,Electronics,2026-04-04,18,3174.00,57132.00,South,Upi,April    ,2026
ORD23234,CUST14233,Rahul Sharma,PROD13334,Pen,Stationary,2026-04-04,18,5971.00,107478.00,North,Credit Card,April    ,2026
ORD23235,CUST14234,Neha Gupta,PROD13335,Lunch Box,Home ,2026-04-04,4,2002.00,8008.00,East,Debit Card,April    ,2026
ORD23236,CUST14235,Rahul Sharma,PROD13336,Yoga Mat,Accessories,2026-04-04,16,4072.00,65152.00,North,Credit Card,April    ,2026
ORD23237,CUST14236,Arjun Reddy,PROD13337,Deodorant,Accessories,2026-04-04,13,5737.00,74581.00,West,Cod,April    ,2026
ORD23238,CUST14237,John Mathew,PROD13338,Teddy Bear,Toy,2026-04-04,15,1173.00,17595.00,South,Upi,April    ,2026
ORD23239,CUST14238,Daniel George,PROD13339,Laptop Bag,Accessories,2026-04-04,13,927.00,12051.00,North,Credit Card,April    ,2026
ORD23240,CUST14239,Ali Khan,PROD13340,Bedsheet,Home Decor,2026-04-04,12,5331.00,63972.00,East,Debit Card,April    ,2026
ORD23241,CUST14240,Rajesh Yadav,PROD13341,Tablet,Electronics,2026-04-04,18,7869.00,141642.00,North,Credit Card,April    ,2026
ORD23242,CUST14241,Ramesh Gupta,PROD13342,Power Bank,Electronics,2026-04-04,9,969.00,8721.00,West,Cod,April    ,2026
ORD23243,CUST14242,Harsh Vardhan,PROD13343,Formal Shoes,Fashion,2026-04-04,20,4135.00,82700.00,South,Upi,April    ,2026
ORD23244,CUST14243,Aditya Roy,PROD13344,Jeans,Fashion,2026-04-04,11,5544.00,60984.00,North,Credit Card,April    ,2026
ORD23245,CUST14244,Priya Verma,PROD13345,Wallet,Accessories,2026-04-04,4,2242.00,8968.00,East,Debit Card,April    ,2026
ORD23246,CUST14245,Sneha Iyer,PROD13346,Sofa,Furniture,2026-04-04,10,8459.00,84590.00,North,Credit Card,April    ,2026
ORD23247,CUST14246,David Thomas,PROD13347,Microwave Oven,Home,2026-04-04,20,215.00,4300.00,West,Cod,April    ,2026
ORD23248,CUST14247,Rachel D'Silva,PROD13348,Floor Lamp,Home Decor,2026-04-04,5,6671.00,33355.00,South,Upi,April    ,2026
ORD23249,CUST14248,Omar Sheikh,PROD13349,Pencil,Stationary,2026-04-04,18,5824.00,104832.00,North,Credit Card,April    ,2026
ORD23250,CUST14249,Sunita Mishra,PROD13350,Travel Mug,Accessories,2026-04-04,10,8332.00,83320.00,East,Debit Card,April    ,2026
ORD23251,CUST14250,Suresh Agarwal,PROD13351,Skipping Rope,Accessories,2026-04-04,2,5701.00,11402.00,North,Credit Card,April    ,2026
ORD23252,CUST14251,Ritika Kapoor,PROD13352,Face Wash,Skin Care,2026-04-04,12,5635.00,67620.00,West,Cod,April    ,2026
ORD23253,CUST14252,Shruti Das,PROD13353,Puzzle Game,Game,2026-04-04,20,6719.00,134380.00,South,Upi,April    ,2026
ORD23254,CUST14253,Amit Singh,PROD13354,Screen Protector,Electronics,2026-04-04,3,5330.00,15990.00,North,Credit Card,April    ,2026
ORD23255,CUST14254,Karan Malhotra,PROD13355,Pillow,Home Decor,2026-04-04,17,3870.00,65790.00,East,Debit Card,April    ,2026
ORD23256,CUST14255,Michael D'Souza,PROD13356,Gaming Console,Electronics,2026-04-04,9,6547.00,58923.00,North,Credit Card,April    ,2026
ORD23257,CUST14256,Maria Fernandes,PROD13357,Usb Cable,Electronics,2026-04-04,12,6191.00,74292.00,West,Cod,April    ,2026
ORD23258,CUST14257,Imran Hussain,PROD13358,Sandals,Fashion,2026-04-04,5,2617.00,13085.00,South,Upi,April    ,2026
ORD23259,CUST14258,Deepak Tiwari,PROD13359,Jacket,Fashion,2026-04-04,19,5069.00,96311.00,North,Credit Card,April    ,2026
ORD23260,CUST14259,Anita Jain,PROD13360,Belt,Accessories,2026-04-04,2,1321.00,2642.00,East,Debit Card,April    ,2026
ORD23261,CUST14260,Varun Dhawan,PROD13361,Set Bed,Home Decor,2026-04-04,13,7175.00,93275.00,North,Credit Card,April    ,2026
ORD23262,CUST14261,Akash Chatterjee,PROD13362,Electric Kettle,Electronics,2026-04-04,11,3679.00,40469.00,West,Cod,April    ,2026
ORD23263,CUST14262,Neha Gupta,PROD13363,Led Bulb,Electronics,2026-04-04,20,5786.00,115720.00,South,Upi,April    ,2026
ORD23264,CUST14263,Simran Kaur,PROD13364,Eraser,Stationary,2026-04-04,4,4444.00,17776.00,North,Credit Card,April    ,2026
ORD23265,CUST14264,Chris Fernandes,PROD13365,Thermos,Home,2026-04-04,2,473.00,946.00,East,Debit Card,April    ,2026
ORD23266,CUST14265,Samuel Joseph,PROD13366,Treadmill,Accessories,2026-04-04,13,3099.00,40287.00,North,Credit Card,April    ,2026
ORD23267,CUST14266,Faizan Ansari,PROD13367,Moisturizer,Skin Care,2026-04-04,1,3731.00,3731.00,West,Cod,April    ,2026
ORD23268,CUST14267,Kavita Shukla,PROD13368,Board Game,Game,2026-04-04,16,6723.00,107568.00,South,Upi,April    ,2026
ORD23269,CUST14268,Nitin Bansal,PROD13369,Phone Case,Accessories,2026-04-04,15,1016.00,15240.00,North,Credit Card,April    ,2026
ORD23270,CUST14269,Tanya Sharma,PROD13370,Cushion,Home Decor,2026-04-04,11,291.00,3201.00,East,Debit Card,April    ,2026
ORD23271,CUST14270,Priyanshu Singh,PROD13371,Smartwatch,Accessories,2026-04-04,13,4622.00,60086.00,North,Credit Card,April    ,2026
ORD23272,CUST14271,Rohit Kumar,PROD13372,Keyboard,Electronics,2026-04-04,6,8326.00,49956.00,West,Cod,April    ,2026
ORD23273,CUST14272,Gurpreet Singh,PROD13373,Flip Flops,Fashion,2026-04-04,10,8416.00,84160.00,South,Upi,April    ,2026
ORD23274,CUST14273,Anthony Rodrigues,PROD13374,Hoodie,Fashion,2026-04-04,13,4154.00,54002.00,North,Credit Card,April    ,2026
ORD23275,CUST14274,Yash Thakur,PROD13375,Sunglasses,Accessories,2026-04-04,14,6678.00,93492.00,East,Debit Card,April    ,2026
ORD23276,CUST14275,Sana Khan,PROD13376,Wardrobe,Furniture,2026-04-04,5,4418.00,22090.00,North,Credit Card,April    ,2026
ORD23277,CUST14276,Mukesh Chauhan,PROD13377,Toaster,Electronics,2026-04-04,20,5198.00,103960.00,West,Cod,April    ,2026
ORD23278,CUST14277,Komal Arora,PROD13378,Marker,Stationary,2026-04-04,10,6611.00,66110.00,South,Upi,April    ,2026
ORD23279,CUST14278,Yash Thakur,PROD13379,Shampoo,Skin Care,2026-04-04,1,8863.00,8863.00,North,Credit Card,April    ,2026
ORD23280,CUST14279,Nikita Sharma,PROD13380,Bluetooth Headphones,Electronics,2026-04-04,3,6628.00,19884.00,East,Debit Card,April    ,2026
ORD23281,CUST14280,Anjali Mehta,PROD13381,Mouse,Electronics,2026-04-04,1,4984.00,4984.00,North,Credit Card,April    ,2026
ORD23282,CUST14281,Manpreet Kaur,PROD13382,Heels,Fashion,2026-04-04,16,8699.00,139184.00,West,Cod,April    ,2026
ORD23283,CUST14282,Kevin D'Costa,PROD13383,Sweater,Fashion,2026-04-04,10,3149.00,31490.00,South,Upi,April    ,2026
ORD23284,CUST14283,Chris Fernandes,PROD13384,Cap,Fashion,2026-04-04,11,295.00,3245.00,North,Credit Card,April    ,2026
ORD23285,CUST14284,Ayesha Siddiqui,PROD13385,Study Table,Furniture,2026-04-04,11,4663.00,51293.00,East,Debit Card,April    ,2026
ORD23286,CUST14285,Rekha Pandey,PROD13386,Induction Cooktop,Electronics,2026-04-04,7,9615.00,67305.00,North,Credit Card,April    ,2026
ORD23287,CUST14286,Bharath Gaur,PROD13387,Marker,Stationary,2026-04-04,2,4488.00,8976.00,West,Cod,April    ,2026
ORD23288,CUST14287,Megha Saxena,PROD13388,Diary,Stationary,2026-04-04,19,8207.00,155933.00,South,Upi,April    ,2026
ORD23289,CUST14288,Vikram Patel,PROD13389,Bluetooth Headphones,Electronics,2026-04-04,13,3726.00,48438.00,North,Credit Card,April    ,2026
ORD23290,CUST14289,Harpreet Singh,PROD13390,Heels,Fashion,2026-04-04,18,1391.00,25038.00,East,Debit Card,April    ,2026
ORD23291,CUST14290,Paul Joseph,PROD13391,Hair Oil,Skin Care,2026-04-04,18,7219.00,129942.00,North,Credit Card,April    ,2026
ORD23292,CUST14291,Pooja Joshi,PROD13392,Wireless Earbuds,Electronics,2026-04-04,20,3182.00,63640.00,West,Cod,April    ,2026
ORD23293,CUST14292,Jasleen Kaur,PROD13393,Monitor,Electronics,2026-04-04,19,8424.00,160056.00,South,Upi,April    ,2026
ORD23294,CUST14293,Rahul Sharma,PROD13394,Boots,Fashion,2026-04-04,5,8377.00,41885.00,North,Credit Card,April    ,2026
ORD23295,CUST14294,Priya Verma,PROD13395,Kurta,Fashion,2026-04-04,9,5700.00,51300.00,East,Debit Card,April    ,2026
ORD23296,CUST14295,Amit Singh,PROD13396,Sandals,Fashion,2026-04-04,19,1492.00,28348.00,North,Credit Card,April    ,2026
ORD23297,CUST14296,Rahul Sharma,PROD13397,Printer,Electronics,2026-04-04,6,3123.00,18738.00,West,Cod,April    ,2026
ORD23298,CUST14297,Neha Gupta,PROD13398,Saree,Fashion,2026-04-04,6,1305.00,7830.00,South,Upi,April    ,2026
ORD23299,CUST14298,Rahul Sharma,PROD13399,Coffee Maker,Electronics,2026-04-04,5,1806.00,9030.00,North,Credit Card,April    ,2026
ORD23300,CUST14299,Arjun Reddy,PROD13400,File Folder,Stationary,2026-04-04,18,2408.00,43344.00,East,Debit Card,April    ,2026
ORD23301,CUST14300,John Mathew,PROD13401,Laptop,Electronics,2026-04-04,9,4553.00,40977.00,North,Credit Card,April    ,2026
ORD23302,CUST14301,Daniel George,PROD13402,Shoes,Fashion,2026-04-04,8,8133.00,65064.00,West,Cod,April    ,2026
ORD23303,CUST14302,Ali Khan,PROD13403,Phone,Electronics,2026-04-04,15,6136.00,92040.00,South,Upi,April    ,2026
ORD23304,CUST14303,Rajesh Yadav,PROD13404,Headphones,Electronics,2026-04-04,13,408.00,5304.00,North,Credit Card,April    ,2026
ORD23305,CUST14304,Ramesh Gupta,PROD13405,Desk,Furniture,2026-04-04,17,1362.00,23154.00,East,Debit Card,April    ,2026
ORD23306,CUST14305,Harsh Vardhan,PROD13406,Laptop,Electronics,2026-04-04,18,6710.00,120780.00,North,Credit Card,April    ,2026
ORD23307,CUST14306,Aditya Roy,PROD13407,Dslr Camera,Electronics,2026-04-04,19,8149.00,154831.00,West,Cod,April    ,2026
ORD23308,CUST14307,Priya Verma,PROD13408,Running Shoes,Fashion,2026-04-04,12,2848.00,34176.00,South,Upi,April    ,2026
ORD23309,CUST14308,Sneha Iyer,PROD13409,T-Shirt,Fashion,2026-04-04,10,6974.00,69740.00,North,Credit Card,April    ,2026
ORD23310,CUST14309,David Thomas,PROD13410,Handbag,Accessories,2026-04-04,1,1254.00,1254.00,East,Debit Card,April    ,2026
ORD23311,CUST14310,Rachel D'Silva,PROD13411,Dining Table,Furniture,2026-04-04,16,8063.00,129008.00,North,Credit Card,April    ,2026
ORD23312,CUST14311,Omar Sheikh,PROD13412,Coffee Maker,Electronics,2026-04-04,4,3569.00,14276.00,West,Cod,April    ,2026
ORD23313,CUST14312,Sunita Mishra,PROD13413,Table Lamp,Home Decor,2026-04-04,2,6145.00,12290.00,South,Upi,April    ,2026
ORD23314,CUST14313,Suresh Agarwal,PROD13414,Notebook,Stationary,2026-04-04,2,9767.00,19534.00,North,Credit Card,April    ,2026
ORD23315,CUST14314,Ritika Kapoor,PROD13415,Water Bottle,Accessories,2026-04-04,20,5874.00,117480.00,East,Debit Card,April    ,2026
ORD23316,CUST14315,Shruti Das,PROD13416,Gym Dumbbells,Accessories,2026-04-04,5,9747.00,48735.00,North,Credit Card,April    ,2026
ORD23317,CUST14316,Amit Singh,PROD13417,Perfume,Accessories,2026-04-04,19,6553.00,124507.00,West,Cod,April    ,2026
ORD23318,CUST14317,Karan Malhotra,PROD13418,Toy Car,Toy,2026-04-04,5,1916.00,9580.00,South,Upi,April    ,2026
ORD23319,CUST14318,Michael D'Souza,PROD13419,Mobile Charger,Electronics,2026-04-04,16,1695.00,27120.00,North,Credit Card,April    ,2026
ORD23320,CUST14319,Maria Fernandes,PROD13420,Curtains,Home Decor,2026-04-04,20,8691.00,173820.00,East,Debit Card,April    ,2026
ORD23321,CUST14320,Imran Hussain,PROD13421,Smartphone,Electronics,2026-04-04,17,278.00,4726.00,North,Credit Card,April    ,2026
ORD23322,CUST14321,Deepak Tiwari,PROD13422,Webcam,Electronics,2026-04-04,18,4627.00,83286.00,West,Cod,April    ,2026
ORD23323,CUST14322,Anita Jain,PROD13423,Sneakers,Fashion,2026-04-04,10,1282.00,12820.00,South,Upi,April    ,2026
ORD23324,CUST14323,Varun Dhawan,PROD13424,Shirt,Fashion,2026-04-04,18,2858.00,51444.00,North,Credit Card,April    ,2026
ORD23325,CUST14324,Akash Chatterjee,PROD13425,Backpack,Accessories,2026-04-04,14,3905.00,54670.00,East,Debit Card,April    ,2026
ORD23326,CUST14325,Neha Gupta,PROD13426,Office Chair,Home Decor,2026-04-04,6,6847.00,41082.00,North,Credit Card,April    ,2026
ORD23327,CUST14326,Simran Kaur,PROD13427,Blender,Electronics,2026-04-04,7,3086.00,21602.00,West,Cod,April    ,2026
ORD23328,CUST14327,Chris Fernandes,PROD13428,Ceiling Light,Electronics,2026-04-04,2,8134.00,16268.00,South,Upi,April    ,2026
ORD23329,CUST14328,Samuel Joseph,PROD13429,Pen,Stationary,2026-04-04,16,6475.00,103600.00,North,Credit Card,April    ,2026
ORD23330,CUST14329,Faizan Ansari,PROD13430,Lunch Box,Home ,2026-04-04,4,924.00,3696.00,East,Debit Card,April    ,2026
ORD23331,CUST14330,Kavita Shukla,PROD13431,Yoga Mat,Accessories,2026-04-04,2,7019.00,14038.00,North,Credit Card,April    ,2026
ORD23332,CUST14331,Nitin Bansal,PROD13432,Deodorant,Accessories,2026-04-04,12,3643.00,43716.00,West,Cod,April    ,2026
ORD23333,CUST14332,Tanya Sharma,PROD13433,Teddy Bear,Toy,2026-04-04,11,5658.00,62238.00,South,Upi,April    ,2026
ORD23334,CUST14333,Priyanshu Singh,PROD13434,Laptop Bag,Accessories,2026-04-04,13,7195.00,93535.00,North,Credit Card,April    ,2026
ORD23335,CUST14334,Rohit Kumar,PROD13435,Bedsheet,Home Decor,2026-04-04,10,1235.00,12350.00,East,Debit Card,April    ,2026
ORD23336,CUST14335,Gurpreet Singh,PROD13436,Tablet,Electronics,2026-04-04,10,9270.00,92700.00,North,Credit Card,April    ,2026
ORD23337,CUST14336,Anthony Rodrigues,PROD13437,Power Bank,Electronics,2026-04-04,19,6954.00,132126.00,West,Cod,April    ,2026
ORD23338,CUST14337,Yash Thakur,PROD13438,Formal Shoes,Fashion,2026-04-04,11,5908.00,64988.00,South,Upi,April    ,2026
ORD23339,CUST14338,Sana Khan,PROD13439,Jeans,Fashion,2026-04-04,5,5082.00,25410.00,North,Credit Card,April    ,2026
ORD23340,CUST14339,Mukesh Chauhan,PROD13440,Wallet,Accessories,2026-04-04,14,975.00,13650.00,East,Debit Card,April    ,2026
ORD23341,CUST14340,Komal Arora,PROD13441,Sofa,Furniture,2026-04-04,5,1135.00,5675.00,North,Credit Card,April    ,2026
ORD23342,CUST14341,Yash Thakur,PROD13442,Microwave Oven,Home,2026-04-04,13,8638.00,112294.00,West,Cod,April    ,2026
ORD23343,CUST14342,Nikita Sharma,PROD13443,Floor Lamp,Home Decor,2026-04-04,20,6297.00,125940.00,South,Upi,April    ,2026
ORD23344,CUST14343,Anjali Mehta,PROD13444,Pencil,Stationary,2026-04-04,11,8684.00,95524.00,North,Credit Card,April    ,2026
ORD23345,CUST14344,Manpreet Kaur,PROD13445,Travel Mug,Accessories,2026-04-04,19,8575.00,162925.00,East,Debit Card,April    ,2026
ORD23346,CUST14345,Kevin D'Costa,PROD13446,Skipping Rope,Accessories,2026-04-04,7,5585.00,39095.00,North,Credit Card,April    ,2026
ORD23347,CUST14346,Chris Fernandes,PROD13447,Face Wash,Skin Care,2026-04-04,19,709.00,13471.00,West,Cod,April    ,2026
ORD23348,CUST14347,Ayesha Siddiqui,PROD13448,Puzzle Game,Game,2026-04-04,3,6507.00,19521.00,South,Upi,April    ,2026
ORD23349,CUST14348,Rekha Pandey,PROD13449,Screen Protector,Electronics,2026-04-04,20,4346.00,86920.00,North,Credit Card,April    ,2026
ORD23350,CUST14349,Bharath Gaur,PROD13450,Pillow,Home Decor,2026-04-04,19,1342.00,25498.00,East,Debit Card,April    ,2026
ORD23351,CUST14350,Megha Saxena,PROD13451,Gaming Console,Electronics,2026-04-04,2,4324.00,8648.00,North,Credit Card,April    ,2026
ORD23352,CUST14351,Vikram Patel,PROD13452,Usb Cable,Electronics,2026-04-04,5,4182.00,20910.00,West,Cod,April    ,2026
ORD23353,CUST14352,Harpreet Singh,PROD13453,Sandals,Fashion,2026-04-04,17,4293.00,72981.00,South,Upi,April    ,2026
ORD23354,CUST14353,Paul Joseph,PROD13454,Jacket,Fashion,2026-04-04,5,5043.00,25215.00,North,Credit Card,April    ,2026
ORD23355,CUST14354,Pooja Joshi,PROD13455,Belt,Accessories,2026-04-04,14,9107.00,127498.00,East,Debit Card,April    ,2026
ORD23356,CUST14355,Jasleen Kaur,PROD13456,Set Bed,Home Decor,2026-04-04,6,6089.00,36534.00,North,Credit Card,April    ,2026
ORD23357,CUST14356,Rahul Sharma,PROD13457,Electric Kettle,Electronics,2026-04-04,3,3530.00,10590.00,West,Cod,April    ,2026
ORD23358,CUST14357,Priya Verma,PROD13458,Led Bulb,Electronics,2026-04-04,8,5665.00,45320.00,South,Upi,April    ,2026
ORD23359,CUST14358,Amit Singh,PROD13459,Eraser,Stationary,2026-04-04,20,1987.00,39740.00,North,Credit Card,April    ,2026
ORD23360,CUST14359,Rahul Sharma,PROD13460,Thermos,Home,2026-04-04,1,2886.00,2886.00,East,Debit Card,April    ,2026
ORD23361,CUST14360,Neha Gupta,PROD13461,Treadmill,Accessories,2026-04-04,20,2827.00,56540.00,North,Credit Card,April    ,2026
ORD23362,CUST14361,Rahul Sharma,PROD13462,Moisturizer,Skin Care,2026-04-04,16,4692.00,75072.00,West,Cod,April    ,2026
ORD23363,CUST14362,Arjun Reddy,PROD13463,Board Game,Game,2026-04-04,14,8090.00,113260.00,South,Upi,April    ,2026
ORD23364,CUST14363,John Mathew,PROD13464,Phone Case,Accessories,2026-04-04,17,6239.00,106063.00,North,Credit Card,April    ,2026
ORD23365,CUST14364,Daniel George,PROD13465,Cushion,Home Decor,2026-04-04,9,5734.00,51606.00,East,Debit Card,April    ,2026
ORD23366,CUST14365,Ali Khan,PROD13466,Smartwatch,Accessories,2026-04-04,16,8213.00,131408.00,North,Credit Card,April    ,2026
ORD23367,CUST14366,Rajesh Yadav,PROD13467,Keyboard,Electronics,2026-04-04,4,472.00,1888.00,West,Cod,April    ,2026
ORD23368,CUST14367,Ramesh Gupta,PROD13468,Flip Flops,Fashion,2026-04-04,9,9254.00,83286.00,South,Upi,April    ,2026
ORD23369,CUST14368,Harsh Vardhan,PROD13469,Hoodie,Fashion,2026-04-04,13,755.00,9815.00,North,Credit Card,April    ,2026
ORD23370,CUST14369,Aditya Roy,PROD13470,Sunglasses,Accessories,2026-04-04,13,3474.00,45162.00,East,Debit Card,April    ,2026
ORD23371,CUST14370,Priya Verma,PROD13471,Wardrobe,Furniture,2026-04-04,1,289.00,289.00,North,Credit Card,April    ,2026
ORD23372,CUST14371,Sneha Iyer,PROD13472,Toaster,Electronics,2026-04-04,7,6588.00,46116.00,West,Cod,April    ,2026
ORD23374,CUST14373,Rachel D'Silva,PROD13474,Shampoo,Skin Care,2026-04-04,5,7577.00,37885.00,North,Credit Card,April    ,2026
ORD23375,CUST14374,Omar Sheikh,PROD13475,Bluetooth Headphones,Electronics,2026-04-04,17,1713.00,29121.00,East,Debit Card,April    ,2026
ORD23376,CUST14375,Sunita Mishra,PROD13476,Mouse,Electronics,2026-04-04,8,5994.00,47952.00,North,Credit Card,April    ,2026
ORD23377,CUST14376,Suresh Agarwal,PROD13477,Heels,Fashion,2026-04-04,8,2110.00,16880.00,West,Cod,April    ,2026
ORD23378,CUST14377,Ritika Kapoor,PROD13478,Sweater,Fashion,2026-04-04,18,7544.00,135792.00,South,Upi,April    ,2026
